time,T,p
2021-08-06 02:20:00,14.26,1005.953
2021-08-06 02:30:00,14.21,1005.947
2021-08-06 02:40:00,14.23,1005.988
2021-08-06 02:50:00,14.41,1006.017
2021-08-06 03:00:00,14.55,1005.993
2021-08-06 03:10:00,14.52,1005.938
2021-08-06 03:20:00,14.71,1005.956
2021-08-06 03:30:00,14.67,1005.918
2021-08-06 03:40:00,14.7,1005.947
2021-08-06 03:50:00,14.73,1005.916
2021-08-06 04:00:00,14.65,1005.791
2021-08-06 04:10:00,14.6,1005.677
2021-08-06 04:20:00,14.61,1005.627
2021-08-06 04:30:00,14.55,1005.575
2021-08-06 04:40:00,14.46,1005.556
2021-08-06 04:50:00,14.46,1005.475
2021-08-06 05:00:00,14.39,1005.416
2021-08-06 05:10:00,14.47,1005.391
2021-08-06 05:20:00,14.53,1005.317
2021-08-06 05:30:00,14.6,1005.276
2021-08-06 05:40:00,14.76,1005.193
2021-08-06 05:50:00,14.95,1005.184
2021-08-06 06:00:00,15.18,1005.124
2021-08-06 06:10:00,15.44,1005.039
2021-08-06 06:20:00,15.71,1004.99
2021-08-06 06:30:00,15.87,1004.961
2021-08-06 06:40:00,15.99,1004.813
2021-08-06 06:50:00,16.09,1004.852
2021-08-06 07:00:00,16.21,1004.87
2021-08-06 07:10:00,16.46,1004.835
2021-08-06 07:20:00,16.49,1004.847
2021-08-06 07:30:00,16.78,1004.812
2021-08-06 07:40:00,16.96,1004.793
2021-08-06 07:50:00,17.29,1004.753
2021-08-06 08:00:00,17.58,1004.684
2021-08-06 08:10:00,17.84,1004.678
2021-08-06 08:20:00,18.15,1004.702
2021-08-06 08:30:00,18.43,1004.667
2021-08-06 08:40:00,18.45,1004.62
2021-08-06 08:50:00,18.76,1004.64
2021-08-06 09:00:00,19.06,1004.646
2021-08-06 09:10:00,19.42,1004.62
2021-08-06 09:20:00,19.71,1004.523
2021-08-06 09:30:00,19.97,1004.427
2021-08-06 09:40:00,20.37,1004.35
2021-08-06 09:50:00,20.5,1004.337
2021-08-06 10:00:00,20.93,1004.254
2021-08-06 10:10:00,20.98,1004.191
2021-08-06 10:20:00,21.22,1004.083
2021-08-06 10:30:00,21.47,1004.037
2021-08-06 10:40:00,21.7,1004.086
2021-08-06 10:50:00,21.82,1004.039
2021-08-06 11:00:00,22.12,1003.924
2021-08-06 11:10:00,22.43,1003.786
2021-08-06 11:20:00,22.61,1003.705
2021-08-06 11:30:00,22.88,1003.637
2021-08-06 11:40:00,22.65,1003.627
2021-08-06 11:50:00,23.04,1003.583
2021-08-06 12:00:00,23.27,1003.541
2021-08-06 12:10:00,23.02,1003.443
2021-08-06 12:20:00,23.28,1003.366
2021-08-06 12:30:00,23.36,1003.233
2021-08-06 12:40:00,23.48,1003.08
2021-08-06 12:50:00,23.1,1003.008
2021-08-06 13:00:00,23.68,1002.908
2021-08-06 13:10:00,24.13,1002.728
2021-08-06 13:20:00,24.1,1002.601
2021-08-06 13:30:00,23.37,1002.545
2021-08-06 13:40:00,23.18,1002.504
2021-08-06 13:50:00,23.45,1002.383
2021-08-06 14:00:00,23.46,1002.291
2021-08-06 14:10:00,23.46,1002.211
2021-08-06 14:20:00,23.27,1002.297
2021-08-06 14:30:00,23.04,1002.3
2021-08-06 14:40:00,22.23,1002.309
2021-08-06 14:50:00,20.69,1002.305
2021-08-06 15:00:00,20.25,1002.401
2021-08-06 15:10:00,20.37,1002.307
2021-08-06 15:20:00,20.37,1002.125
2021-08-06 15:30:00,20.35,1002.103
2021-08-06 15:40:00,19.91,1002.522
2021-08-06 15:50:00,19.36,1002.793
2021-08-06 16:00:00,19.19,1003.169
2021-08-06 16:10:00,19.01,1003.401
2021-08-06 16:20:00,18.92,1003.599
2021-08-06 16:30:00,18.93,1003.677
2021-08-06 16:40:00,18.89,1003.654
2021-08-06 16:50:00,18.83,1003.729
2021-08-06 17:00:00,18.54,1003.75
2021-08-06 17:10:00,18.01,1003.643
2021-08-06 17:20:00,18.15,1003.394
2021-08-06 17:30:00,18.22,1003.382
2021-08-06 17:40:00,18.42,1003.475
2021-08-06 17:50:00,18.6,1003.426
2021-08-06 18:00:00,18.67,1003.465
2021-08-06 18:10:00,18.81,1003.448
2021-08-06 18:20:00,18.8,1003.491
2021-08-06 18:30:00,18.87,1003.422
2021-08-06 18:40:00,18.81,1003.497
2021-08-06 18:50:00,18.77,1003.557
2021-08-06 19:00:00,18.66,1003.587
2021-08-06 19:10:00,18.62,1003.519
2021-08-06 19:20:00,18.68,1003.48
2021-08-06 19:30:00,18.67,1003.622
2021-08-06 19:40:00,18.57,1003.735
2021-08-06 19:50:00,18.41,1003.804
2021-08-06 20:00:00,18.32,1003.922
2021-08-06 20:10:00,18.31,1004.005
2021-08-06 20:20:00,18.22,1003.984
2021-08-06 20:30:00,18.19,1004.073
2021-08-06 20:40:00,18.13,1004.297
2021-08-06 20:50:00,17.72,1004.355
2021-08-06 21:00:00,17.79,1004.406
2021-08-06 21:10:00,17.76,1004.4
2021-08-06 21:20:00,18.02,1004.259
2021-08-06 21:30:00,17.97,1004.271
2021-08-06 21:40:00,17.88,1004.383
2021-08-06 21:50:00,17.5,1004.417
2021-08-06 22:00:00,17.43,1004.439
2021-08-06 22:10:00,17.26,1004.376
2021-08-06 22:20:00,16.93,1004.413
2021-08-06 22:30:00,17.01,1004.45
2021-08-06 22:40:00,16.75,1004.427
2021-08-06 22:50:00,16.8,1004.389
2021-08-06 23:00:00,16.62,1004.355
2021-08-06 23:10:00,16.54,1004.41
2021-08-06 23:20:00,16.34,1004.446
2021-08-06 23:30:00,16.36,1004.502
2021-08-06 23:40:00,16.46,1004.48
2021-08-06 23:50:00,16.41,1004.466
2021-08-07 00:00:00,16.28,1004.423
2021-08-07 00:10:00,16.08,1004.412
2021-08-07 00:20:00,15.94,1004.431
2021-08-07 00:30:00,15.9,1004.4
2021-08-07 00:40:00,15.68,1004.399
2021-08-07 00:50:00,15.25,1004.431
2021-08-07 01:00:00,15.25,1004.478
2021-08-07 01:10:00,15.35,1004.446
2021-08-07 01:20:00,15.14,1004.344
2021-08-07 01:30:00,14.75,1004.369
2021-08-07 01:40:00,14.61,1004.392
2021-08-07 01:50:00,14.61,1004.338
2021-08-07 02:00:00,14.42,1004.301
2021-08-07 02:10:00,14.48,1004.288
2021-08-07 02:20:00,14.37,1004.291
2021-08-07 02:30:00,14.26,1004.258
2021-08-07 02:40:00,14.37,1004.321
2021-08-07 02:50:00,14.36,1004.298
2021-08-07 03:00:00,14.26,1004.315
2021-08-07 03:10:00,14.21,1004.256
2021-08-07 03:20:00,14.13,1004.281
2021-08-07 03:30:00,14.14,1004.134
2021-08-07 03:40:00,14.02,1004.118
2021-08-07 03:50:00,14.01,1004.121
2021-08-07 04:00:00,13.99,1004.11
2021-08-07 04:10:00,13.93,1003.983
2021-08-07 04:20:00,13.79,1004.024
2021-08-07 04:30:00,13.8,1004.085
2021-08-07 04:40:00,13.79,1004.092
2021-08-07 04:50:00,13.85,1004.12
2021-08-07 05:00:00,13.8,1004.159
2021-08-07 05:10:00,13.89,1004.134
2021-08-07 05:20:00,13.92,1004.189
2021-08-07 05:30:00,13.9,1004.186
2021-08-07 05:40:00,14.0,1004.185
2021-08-07 05:50:00,14.17,1004.302
2021-08-07 06:00:00,14.33,1004.355
2021-08-07 06:10:00,14.5,1004.395
2021-08-07 06:20:00,14.52,1004.434
2021-08-07 06:30:00,14.72,1004.398
2021-08-07 06:40:00,15.06,1004.393
2021-08-07 06:50:00,15.29,1004.379
2021-08-07 07:00:00,15.61,1004.335
2021-08-07 07:10:00,15.86,1004.253
2021-08-07 07:20:00,15.96,1004.265
2021-08-07 07:30:00,16.09,1004.351
2021-08-07 07:40:00,16.28,1004.373
2021-08-07 07:50:00,16.47,1004.482
2021-08-07 08:00:00,16.53,1004.532
2021-08-07 08:10:00,16.74,1004.61
2021-08-07 08:20:00,16.79,1004.597
2021-08-07 08:30:00,16.9,1004.671
2021-08-07 08:40:00,17.03,1004.711
2021-08-07 08:50:00,17.3,1004.683
2021-08-07 09:00:00,17.43,1004.7
2021-08-07 09:10:00,17.41,1004.671
2021-08-07 09:20:00,17.56,1004.557
2021-08-07 09:30:00,17.8,1004.497
2021-08-07 09:40:00,18.08,1004.479
2021-08-07 09:50:00,18.31,1004.525
2021-08-07 10:00:00,18.43,1004.509
2021-08-07 10:10:00,18.79,1004.499
2021-08-07 10:20:00,18.89,1004.496
2021-08-07 10:30:00,19.24,1004.413
2021-08-07 10:40:00,19.59,1004.356
2021-08-07 10:50:00,20.02,1004.304
2021-08-07 11:00:00,20.18,1004.252
2021-08-07 11:10:00,20.44,1004.209
2021-08-07 11:20:00,20.47,1004.118
2021-08-07 11:30:00,20.73,1003.993
2021-08-07 11:40:00,20.41,1003.831
2021-08-07 11:50:00,20.99,1003.784
2021-08-07 12:00:00,20.71,1003.782
2021-08-07 12:10:00,20.44,1003.601
2021-08-07 12:20:00,20.79,1003.563
2021-08-07 12:30:00,21.16,1003.483
2021-08-07 12:40:00,21.34,1003.406
2021-08-07 12:50:00,21.41,1003.387
2021-08-07 13:00:00,21.38,1003.193
2021-08-07 13:10:00,21.81,1002.873
2021-08-07 13:20:00,21.87,1002.756
2021-08-07 13:30:00,22.29,1002.822
2021-08-07 13:40:00,22.18,1002.665
2021-08-07 13:50:00,21.46,1002.53
2021-08-07 14:00:00,19.99,1002.873
2021-08-07 14:10:00,17.27,1002.882
2021-08-07 14:20:00,17.5,1002.743
2021-08-07 14:30:00,19.22,1002.665
2021-08-07 14:40:00,19.83,1002.54
2021-08-07 14:50:00,20.77,1002.479
2021-08-07 15:00:00,21.16,1002.482
2021-08-07 15:10:00,20.63,1002.463
2021-08-07 15:20:00,20.26,1002.655
2021-08-07 15:30:00,19.69,1002.936
2021-08-07 15:40:00,18.69,1003.014
2021-08-07 15:50:00,18.45,1002.935
2021-08-07 16:00:00,18.51,1002.657
2021-08-07 16:10:00,18.65,1002.505
2021-08-07 16:20:00,18.56,1002.363
2021-08-07 16:30:00,18.47,1002.166
2021-08-07 16:40:00,18.83,1001.967
2021-08-07 16:50:00,19.09,1001.875
2021-08-07 17:00:00,19.15,1001.777
2021-08-07 17:10:00,19.5,1001.7
2021-08-07 17:20:00,19.8,1001.64
2021-08-07 17:30:00,19.91,1001.648
2021-08-07 17:40:00,20.03,1001.572
2021-08-07 17:50:00,20.11,1001.533
2021-08-07 18:00:00,19.97,1001.584
2021-08-07 18:10:00,19.68,1001.592
2021-08-07 18:20:00,19.74,1001.435
2021-08-07 18:30:00,19.85,1001.438
2021-08-07 18:40:00,19.86,1001.451
2021-08-07 18:50:00,20.05,1001.442
2021-08-07 19:00:00,19.93,1001.353
2021-08-07 19:10:00,19.91,1001.397
2021-08-07 19:20:00,19.77,1001.441
2021-08-07 19:30:00,19.49,1001.468
2021-08-07 19:40:00,19.33,1001.598
2021-08-07 19:50:00,19.07,1001.931
2021-08-07 20:00:00,18.8,1002.149
2021-08-07 20:10:00,18.26,1002.231
2021-08-07 20:20:00,17.88,1002.225
2021-08-07 20:30:00,17.82,1001.89
2021-08-07 20:40:00,17.53,1001.807
2021-08-07 20:50:00,17.31,1001.926
2021-08-07 21:00:00,17.2,1001.986
2021-08-07 21:10:00,16.97,1002.001
2021-08-07 21:20:00,16.83,1002.111
2021-08-07 21:30:00,16.68,1002.211
2021-08-07 21:40:00,16.52,1002.229
2021-08-07 21:50:00,16.44,1002.297
2021-08-07 22:00:00,16.15,1002.362
2021-08-07 22:10:00,15.97,1002.293
2021-08-07 22:20:00,16.19,1002.22
2021-08-07 22:30:00,16.25,1002.153
2021-08-07 22:40:00,16.15,1002.111
2021-08-07 22:50:00,16.04,1001.977
2021-08-07 23:00:00,15.65,1001.896
2021-08-07 23:10:00,15.47,1001.931
2021-08-07 23:20:00,15.67,1001.836
2021-08-07 23:30:00,15.5,1001.815
2021-08-07 23:40:00,15.38,1001.815
2021-08-07 23:50:00,15.17,1001.708
2021-08-08 00:00:00,15.09,1001.824
2021-08-08 00:10:00,15.04,1001.793
2021-08-08 00:20:00,15.03,1001.831
2021-08-08 00:30:00,15.05,1001.844
2021-08-08 00:40:00,15.15,1002.197
2021-08-08 00:50:00,15.2,1002.134
2021-08-08 01:00:00,15.32,1002.019
2021-08-08 01:10:00,15.26,1002.297
2021-08-08 01:20:00,15.23,1002.309
2021-08-08 01:30:00,15.41,1002.16
2021-08-08 01:40:00,15.5,1002.158
2021-08-08 01:50:00,15.12,1002.365
2021-08-08 02:00:00,14.76,1002.427
2021-08-08 02:10:00,14.7,1002.446
2021-08-08 02:20:00,14.59,1002.49
2021-08-08 02:30:00,14.55,1002.534
2021-08-08 02:40:00,14.47,1002.536
2021-08-08 02:50:00,14.3,1002.541
2021-08-08 03:00:00,14.25,1002.525
2021-08-08 03:10:00,14.1,1002.604
2021-08-08 03:20:00,13.97,1002.656
2021-08-08 03:30:00,13.86,1002.614
2021-08-08 03:40:00,13.85,1002.636
2021-08-08 03:50:00,13.83,1002.658
2021-08-08 04:00:00,13.86,1002.716
2021-08-08 04:10:00,13.82,1002.826
2021-08-08 04:20:00,13.85,1002.853
2021-08-08 04:30:00,14.02,1002.827
2021-08-08 04:40:00,13.98,1002.917
2021-08-08 04:50:00,13.9,1002.978
2021-08-08 05:00:00,13.88,1003.014
2021-08-08 05:10:00,13.95,1003.06
2021-08-08 05:20:00,14.08,1003.107
2021-08-08 05:30:00,14.32,1003.195
2021-08-08 05:40:00,14.48,1003.229
2021-08-08 05:50:00,14.61,1003.262
2021-08-08 06:00:00,14.78,1003.221
2021-08-08 06:10:00,14.91,1003.254
2021-08-08 06:20:00,15.09,1003.322
2021-08-08 06:30:00,15.39,1003.345
2021-08-08 06:40:00,15.62,1003.493
2021-08-08 06:50:00,15.23,1003.613
2021-08-08 07:00:00,14.83,1003.693
2021-08-08 07:10:00,14.7,1003.747
2021-08-08 07:20:00,14.66,1003.842
2021-08-08 07:30:00,14.77,1003.931
2021-08-08 07:40:00,14.98,1004.031
2021-08-08 07:50:00,15.09,1004.093
2021-08-08 08:00:00,15.11,1004.135
2021-08-08 08:10:00,15.18,1004.184
2021-08-08 08:20:00,15.37,1004.242
2021-08-08 08:30:00,15.43,1004.26
2021-08-08 08:40:00,15.45,1004.35
2021-08-08 08:50:00,15.45,1004.491
2021-08-08 09:00:00,15.38,1004.671
2021-08-08 09:10:00,15.56,1004.834
2021-08-08 09:20:00,15.8,1004.971
2021-08-08 09:30:00,16.01,1005.091
2021-08-08 09:40:00,16.26,1005.248
2021-08-08 09:50:00,16.39,1005.45
2021-08-08 10:00:00,16.6,1005.62
2021-08-08 10:10:00,16.61,1005.781
2021-08-08 10:20:00,16.45,1005.905
2021-08-08 10:30:00,16.21,1006.104
2021-08-08 10:40:00,16.01,1006.23
2021-08-08 10:50:00,16.17,1006.361
2021-08-08 11:00:00,16.57,1006.465
2021-08-08 11:10:00,16.57,1006.602
2021-08-08 11:20:00,16.46,1006.645
2021-08-08 11:30:00,16.65,1006.619
2021-08-08 11:40:00,17.37,1006.65
2021-08-08 11:50:00,17.83,1006.721
2021-08-08 12:00:00,18.47,1006.758
2021-08-08 12:10:00,18.72,1006.877
2021-08-08 12:20:00,18.59,1006.985
2021-08-08 12:30:00,18.92,1007.037
2021-08-08 12:40:00,18.99,1007.189
2021-08-08 12:50:00,19.38,1007.251
2021-08-08 13:00:00,19.71,1007.321
2021-08-08 13:10:00,19.68,1007.413
2021-08-08 13:20:00,19.62,1007.564
2021-08-08 13:30:00,19.04,1007.697
2021-08-08 13:40:00,19.64,1007.749
2021-08-08 13:50:00,19.65,1007.875
2021-08-08 14:00:00,19.53,1008.06
2021-08-08 14:10:00,19.69,1008.097
2021-08-08 14:20:00,19.57,1008.18
2021-08-08 14:30:00,19.42,1008.305
2021-08-08 14:40:00,19.52,1008.491
2021-08-08 14:50:00,19.52,1008.602
2021-08-08 15:00:00,19.56,1008.768
2021-08-08 15:10:00,19.79,1008.844
2021-08-08 15:20:00,19.81,1008.956
2021-08-08 15:30:00,19.64,1009.037
2021-08-08 15:40:00,19.78,1009.018
2021-08-08 15:50:00,20.19,1009.029
2021-08-08 16:00:00,20.18,1008.987
2021-08-08 16:10:00,20.25,1009.075
2021-08-08 16:20:00,20.28,1009.135
2021-08-08 16:30:00,20.57,1009.234
2021-08-08 16:40:00,20.59,1009.362
2021-08-08 16:50:00,20.89,1009.403
2021-08-08 17:00:00,20.83,1009.403
2021-08-08 17:10:00,20.79,1009.436
2021-08-08 17:20:00,20.63,1009.555
2021-08-08 17:30:00,20.47,1009.661
2021-08-08 17:40:00,20.37,1009.76
2021-08-08 17:50:00,20.14,1009.835
2021-08-08 18:00:00,20.0,1009.837
2021-08-08 18:10:00,19.85,1009.869
2021-08-08 18:20:00,19.75,1009.978
2021-08-08 18:30:00,19.63,1010.103
2021-08-08 18:40:00,19.59,1010.202
2021-08-08 18:50:00,19.46,1010.284
2021-08-08 19:00:00,19.27,1010.351
2021-08-08 19:10:00,19.04,1010.447
2021-08-08 19:20:00,18.76,1010.589
2021-08-08 19:30:00,18.45,1010.698
2021-08-08 19:40:00,18.22,1010.766
2021-08-08 19:50:00,18.0,1010.903
2021-08-08 20:00:00,17.91,1010.963
2021-08-08 20:10:00,17.72,1011.11
2021-08-08 20:20:00,17.6,1011.279
2021-08-08 20:30:00,17.6,1011.442
2021-08-08 20:40:00,17.39,1011.486
2021-08-08 20:50:00,17.19,1011.543
2021-08-08 21:00:00,17.01,1011.571
2021-08-08 21:10:00,16.84,1011.585
2021-08-08 21:20:00,16.59,1011.616
2021-08-08 21:30:00,16.47,1011.629
2021-08-08 21:40:00,16.3,1011.804
2021-08-08 21:50:00,16.3,1011.865
2021-08-08 22:00:00,16.02,1011.939
2021-08-08 22:10:00,15.85,1012.061
2021-08-08 22:20:00,15.87,1012.112
2021-08-08 22:30:00,15.78,1012.165
2021-08-08 22:40:00,15.51,1012.286
2021-08-08 22:50:00,15.7,1012.413
2021-08-08 23:00:00,15.64,1012.507
2021-08-08 23:10:00,15.49,1012.551
2021-08-08 23:20:00,15.24,1012.551
2021-08-08 23:30:00,14.99,1012.625
2021-08-08 23:40:00,14.9,1012.742
2021-08-08 23:50:00,14.96,1012.814
2021-08-09 00:00:00,14.86,1012.853
2021-08-09 00:10:00,14.7,1012.893
2021-08-09 00:20:00,14.47,1012.916
2021-08-09 00:30:00,14.22,1012.969
2021-08-09 00:40:00,14.13,1013.007
2021-08-09 00:50:00,13.91,1013.018
2021-08-09 01:00:00,13.88,1013.033
2021-08-09 01:10:00,13.83,1013.048
2021-08-09 01:20:00,13.81,1012.982
2021-08-09 01:30:00,13.76,1012.99
2021-08-09 01:40:00,13.69,1013.007
2021-08-09 01:50:00,13.73,1013.036
2021-08-09 02:00:00,13.84,1013.022
2021-08-09 02:10:00,14.07,1013.056
2021-08-09 02:20:00,14.16,1013.004
2021-08-09 02:30:00,14.21,1013.024
2021-08-09 02:40:00,14.24,1013.072
2021-08-09 02:50:00,14.17,1013.091
2021-08-09 03:00:00,14.1,1013.071
2021-08-09 03:10:00,14.11,1013.144
2021-08-09 03:20:00,14.2,1013.272
2021-08-09 03:30:00,14.2,1013.293
2021-08-09 03:40:00,14.3,1013.396
2021-08-09 03:50:00,14.41,1013.413
2021-08-09 04:00:00,14.28,1013.422
2021-08-09 04:10:00,14.2,1013.429
2021-08-09 04:20:00,14.18,1013.407
2021-08-09 04:30:00,14.04,1013.417
2021-08-09 04:40:00,13.94,1013.395
2021-08-09 04:50:00,13.84,1013.509
2021-08-09 05:00:00,13.76,1013.568
2021-08-09 05:10:00,13.7,1013.697
2021-08-09 05:20:00,13.69,1013.777
2021-08-09 05:30:00,13.72,1013.808
2021-08-09 05:40:00,13.79,1013.857
2021-08-09 05:50:00,13.92,1013.916
2021-08-09 06:00:00,14.14,1014.014
2021-08-09 06:10:00,14.34,1014.086
2021-08-09 06:20:00,14.48,1014.141
2021-08-09 06:30:00,14.6,1014.24
2021-08-09 06:40:00,14.94,1014.257
2021-08-09 06:50:00,15.4,1014.223
2021-08-09 07:00:00,15.71,1014.235
2021-08-09 07:10:00,16.02,1014.22
2021-08-09 07:20:00,16.41,1014.179
2021-08-09 07:30:00,16.62,1014.221
2021-08-09 07:40:00,16.7,1014.228
2021-08-09 07:50:00,16.59,1014.275
2021-08-09 08:00:00,16.73,1014.375
2021-08-09 08:10:00,16.63,1014.349
2021-08-09 08:20:00,16.54,1014.351
2021-08-09 08:30:00,16.76,1014.41
2021-08-09 08:40:00,16.76,1014.448
2021-08-09 08:50:00,16.88,1014.459
2021-08-09 09:00:00,17.05,1014.492
2021-08-09 09:10:00,17.35,1014.582
2021-08-09 09:20:00,17.78,1014.68
2021-08-09 09:30:00,17.78,1014.713
2021-08-09 09:40:00,18.28,1014.78
2021-08-09 09:50:00,18.48,1014.848
2021-08-09 10:00:00,18.77,1014.934
2021-08-09 10:10:00,18.72,1014.961
2021-08-09 10:20:00,18.95,1015.053
2021-08-09 10:30:00,19.25,1015.121
2021-08-09 10:40:00,19.7,1015.166
2021-08-09 10:50:00,19.91,1015.23
2021-08-09 11:00:00,20.11,1015.237
2021-08-09 11:10:00,19.84,1015.286
2021-08-09 11:20:00,20.1,1015.255
2021-08-09 11:30:00,20.25,1015.329
2021-08-09 11:40:00,20.02,1015.418
2021-08-09 11:50:00,20.09,1015.482
2021-08-09 12:00:00,19.97,1015.572
2021-08-09 12:10:00,19.77,1015.592
2021-08-09 12:20:00,19.81,1015.624
2021-08-09 12:30:00,19.75,1015.65
2021-08-09 12:40:00,19.82,1015.761
2021-08-09 12:50:00,20.0,1015.796
2021-08-09 13:00:00,19.75,1015.885
2021-08-09 13:10:00,19.27,1015.953
2021-08-09 13:20:00,19.31,1015.992
2021-08-09 13:30:00,19.3,1016.05
2021-08-09 13:40:00,19.44,1016.039
2021-08-09 13:50:00,19.75,1016.056
2021-08-09 14:00:00,19.86,1016.013
2021-08-09 14:10:00,20.14,1015.904
2021-08-09 14:20:00,20.02,1015.891
2021-08-09 14:30:00,19.72,1015.863
2021-08-09 14:40:00,19.58,1015.814
2021-08-09 14:50:00,19.54,1015.832
2021-08-09 15:00:00,19.46,1015.789
2021-08-09 15:10:00,19.76,1015.682
2021-08-09 15:20:00,20.15,1015.623
2021-08-09 15:30:00,20.13,1015.61
2021-08-09 15:40:00,20.1,1015.646
2021-08-09 15:50:00,20.15,1015.587
2021-08-09 16:00:00,20.01,1015.511
2021-08-09 16:10:00,19.92,1015.473
2021-08-09 16:20:00,19.71,1015.43
2021-08-09 16:30:00,19.99,1015.447
2021-08-09 16:40:00,20.39,1015.413
2021-08-09 16:50:00,20.41,1015.369
2021-08-09 17:00:00,20.37,1015.367
2021-08-09 17:10:00,20.23,1015.42
2021-08-09 17:20:00,20.43,1015.44
