UTC;Direction50m;Speed50m;Direction110m;Speed110m
29-08-2021 06:40:00;319.83;3.82;332.15;4.55
29-08-2021 06:50:00;320.18;3.76;332.16;4.83
29-08-2021 07:00:00;319.86;3.44;332.41;4.73
29-08-2021 07:10:00;321.22;3.25;331.16;4.66
29-08-2021 07:20:00;319;3.99;329.55;4.94
29-08-2021 07:30:00;321.07;3.66;332.89;4.28
29-08-2021 07:40:00;320.34;3.73;335.61;4.79
29-08-2021 07:50:00;323.32;3.14;336.32;4.21
29-08-2021 08:00:00;323.09;2.89;336.76;3.83
29-08-2021 08:10:00;323.26;2.75;339.65;3.6
29-08-2021 08:20:00;328.19;3.41;343.62;3.81
29-08-2021 08:30:00;333.67;2.63;344.59;3.45
29-08-2021 08:40:00;330.55;2.66;344.29;3.58
29-08-2021 08:50:00;336.84;2.52;350.69;3.2
29-08-2021 09:00:00;334.59;2.25;350.68;3.3
29-08-2021 09:10:00;335.46;2.15;350.71;2.87
29-08-2021 09:20:00;342.29;1.83;2.68;2.6
29-08-2021 09:30:00;345.49;1.44;7.02;1.93
29-08-2021 09:40:00;339.89;1.79;2.25;2.35
29-08-2021 09:50:00;345.37;1.92;4.54;2.72
29-08-2021 10:00:00;352.98;1.64;0.95;2.65
29-08-2021 10:10:00;346.96;1.76;7.27;2.27
29-08-2021 10:20:00;349.04;1.59;359.68;2.11
29-08-2021 10:30:00;343.89;1.63;7.41;2.26
29-08-2021 10:40:00;344.54;1.76;2.64;2.34
29-08-2021 10:50:00;352.33;1.42;14.2;2.35
29-08-2021 11:00:00;352.13;1.36;8.15;2.04
29-08-2021 11:10:00;16.2;2.85;26.95;4.31
29-08-2021 11:20:00;34.41;4.57;42.8;6.13
29-08-2021 11:30:00;37.61;5.35;46.15;6.85
29-08-2021 11:40:00;38.7;4.72;43.23;5.66
29-08-2021 11:50:00;38.54;4.13;46.62;5.56
29-08-2021 12:00:00;37.13;4.73;43.06;6.05
29-08-2021 12:10:00;35.48;5.3;42.87;6.68
29-08-2021 12:20:00;32.8;5.57;41.9;7.07
29-08-2021 12:30:00;32.48;5.6;41.49;6.8
29-08-2021 12:40:00;28.54;4.32;37.94;6.06
29-08-2021 12:50:00;27.85;4.42;36.72;5.86
29-08-2021 13:00:00;37.85;5.44;42.6;7.2
29-08-2021 13:10:00;29.83;4.41;35.92;5.75
29-08-2021 13:20:00;27.93;4.26;35.61;6.39
29-08-2021 13:30:00;35.03;4.86;42.28;6.41
29-08-2021 13:40:00;29.16;4.64;34.85;6.44
29-08-2021 13:50:00;27.91;3.79;32.38;4.75
29-08-2021 14:00:00;31.77;4.37;40.08;6.17
29-08-2021 14:10:00;31.08;4.86;39.58;7.06
29-08-2021 14:20:00;38.33;6.87;44.88;8.96
29-08-2021 14:30:00;34.09;6.38;42.5;7.97
29-08-2021 14:40:00;33.79;6.02;40.87;7.01
29-08-2021 14:50:00;30.6;4.51;39.03;5.9
29-08-2021 15:00:00;29.89;4.68;37.33;6.23
29-08-2021 15:10:00;27.35;4.83;36.46;7.14
29-08-2021 15:20:00;31.17;4.82;37.15;6.59
29-08-2021 15:30:00;24.86;3.46;32.12;5.03
29-08-2021 15:40:00;25.95;3.21;32.93;5
29-08-2021 15:50:00;27.85;3.94;31.4;5.2
29-08-2021 16:00:00;28.22;3.5;36.78;5.22
29-08-2021 16:10:00;25.71;3.1;32.65;4.48
29-08-2021 16:20:00;27.26;3.61;36.46;4.7
29-08-2021 16:30:00;27.3;3.41;33.05;4.64
29-08-2021 16:40:00;25.45;3.05;33.66;4.5
29-08-2021 16:50:00;29.27;2.89;34.71;3.54
29-08-2021 17:00:00;25.02;2.51;32.38;3.47
29-08-2021 17:10:00;32.17;3.76;40.23;5.44
29-08-2021 17:20:00;34.7;5.18;42.4;6.57
29-08-2021 17:30:00;35.2;4.91;43.52;6.68
29-08-2021 17:40:00;31.48;4.62;36.78;6.03
29-08-2021 17:50:00;28.79;3.84;33.38;5.01
29-08-2021 18:00:00;16.31;3.12;24.44;4.78
29-08-2021 18:10:00;15.35;2.6;22.53;4.61
29-08-2021 18:20:00;7.04;2.04;15.4;3.56
29-08-2021 18:30:00;12.13;2.88;22.5;4.57
29-08-2021 18:40:00;1.98;2.36;15.13;4.03
29-08-2021 18:50:00;1.13;2.24;11.32;3.55
29-08-2021 19:00:00;346.28;2.87;2.95;3.91
29-08-2021 19:10:00;345.2;2.94;358.28;4.47
29-08-2021 19:20:00;344.49;3.31;0.16;4.65
29-08-2021 19:30:00;344.71;3.25;1.23;4.53
29-08-2021 19:40:00;351.75;2.66;3.62;3.82
29-08-2021 19:50:00;347.94;3;5.15;4.16
29-08-2021 20:00:00;346.66;2.86;2;4.01
29-08-2021 20:10:00;349.67;2.87;4.32;4.21
29-08-2021 20:20:00;352.52;2.69;5.39;4.07
29-08-2021 20:30:00;345.94;2.89;359.9;4.38
29-08-2021 20:40:00;351.7;2.83;4.23;4.26
29-08-2021 20:50:00;4.17;2.39;12.85;3.97
29-08-2021 21:00:00;1.69;2.29;13.83;4.04
29-08-2021 21:10:00;4.68;2.39;13.05;3.9
29-08-2021 21:20:00;358.94;2.41;13.1;4.18
29-08-2021 21:30:00;0.38;2.12;11.8;3.9
29-08-2021 21:40:00;348.15;2.55;5.24;3.92
29-08-2021 21:50:00;346.41;2.43;0.84;4.03
29-08-2021 22:00:00;0.52;2.08;8.61;3.51
29-08-2021 22:10:00;350.78;2.57;8.37;3.92
29-08-2021 22:20:00;349.03;2.78;5.56;4.21
29-08-2021 22:30:00;353.39;2.57;8.4;4.01
29-08-2021 22:40:00;3.14;2.25;12.88;4.07
29-08-2021 22:50:00;351.77;2.27;7.4;3.78
29-08-2021 23:00:00;345.98;2.44;5.31;3.66
29-08-2021 23:10:00;348.36;2.35;5.27;4.09
29-08-2021 23:20:00;359.55;2.12;12.89;3.93
29-08-2021 23:30:00;1.9;2.16;15.39;3.66
29-08-2021 23:40:00;355.18;2.09;13.57;3.58
29-08-2021 23:50:00;353.67;2.2;14.75;3.66
30-08-2021 00:00:00;9.1;2.04;20.61;4.01
30-08-2021 00:10:00;3.84;1.71;19.01;3.83
30-08-2021 00:20:00;0.46;1.61;19.81;3.48
30-08-2021 00:30:00;358.8;1.71;21.24;3.86
30-08-2021 00:40:00;359.15;1.55;19.27;3.37
30-08-2021 00:50:00;350.45;1.72;15.3;3.04
30-08-2021 01:00:00;343.9;2.26;12.29;3.25
30-08-2021 01:10:00;341.26;2.81;10.58;3.33
30-08-2021 01:20:00;339.5;3.39;5.65;3.83
30-08-2021 01:30:00;336.21;3.57;1;4.28
30-08-2021 01:40:00;342.22;3.03;6.54;3.76
30-08-2021 01:50:00;343.34;2.56;8.64;3.71
30-08-2021 02:00:00;351.68;2.15;9.97;3.86
30-08-2021 02:10:00;346.78;2.36;11.45;3.67
30-08-2021 02:20:00;353.8;2.06;15.44;3.69
30-08-2021 02:30:00;355.08;2.06;14.01;3.69
30-08-2021 02:40:00;357.41;1.76;7.59;3.18
30-08-2021 02:50:00;345.81;2.02;4.05;3.23
30-08-2021 03:00:00;343.7;2.41;5.46;3.48
30-08-2021 03:10:00;342.02;2.39;1.73;3.73
30-08-2021 03:20:00;343.05;2.65;7.95;3.61
30-08-2021 03:30:00;347.82;2.37;13.1;3.63
30-08-2021 03:40:00;346.14;2.4;9.99;3.52
30-08-2021 03:50:00;346.67;2.3;12.82;3.52
30-08-2021 04:00:00;336.18;3.12;3.77;3.79
30-08-2021 04:10:00;332.04;3.46;358.82;4.1
30-08-2021 04:20:00;338.46;2.61;1.61;3.88
30-08-2021 04:30:00;333.22;3.02;353.96;4.58
30-08-2021 04:40:00;335.26;3.19;357.14;4.9
30-08-2021 04:50:00;334.97;3.57;0.96;4.38
30-08-2021 05:00:00;339.74;3.13;1.54;4.42
30-08-2021 05:10:00;336.95;3.63;358.1;4.98
30-08-2021 05:20:00;339.59;3.29;1.21;4.34
30-08-2021 05:30:00;339.27;3.24;359.29;4.89
30-08-2021 05:40:00;339.39;3.47;0.97;4.87
30-08-2021 05:50:00;344.46;2.95;6.29;4.23
30-08-2021 06:00:00;342.19;3.34;1.21;4.21
30-08-2021 06:10:00;337.12;3.43;358.58;4.62
30-08-2021 06:20:00;339.1;3.28;357.11;4.53
30-08-2021 06:30:00;340.41;2.59;358.64;3.84
30-08-2021 06:40:00;344.48;2.8;5.07;3.75
30-08-2021 06:50:00;344.62;2.8;6.07;3.95
30-08-2021 07:00:00;346.29;2.7;5.11;3.78
30-08-2021 07:10:00;348.92;2.44;5.23;3.85
30-08-2021 07:20:00;352.99;2.04;7.12;3.17
30-08-2021 07:30:00;349.45;2.21;4.75;3.35
30-08-2021 07:40:00;352.45;2.39;3.59;3.56
30-08-2021 07:50:00;355.14;2.48;5.48;3.38
30-08-2021 08:00:00;353.45;2.47;10.24;3.31
30-08-2021 08:10:00;18.61;2.43;17.67;3.32
30-08-2021 08:20:00;17.52;1.87;14.83;2.61
30-08-2021 08:30:00;2.52;2.14;11.93;3.19
30-08-2021 08:40:00;358.94;2.51;8.37;3.15
30-08-2021 08:50:00;3.04;2.51;8.59;3.44
30-08-2021 09:00:00;8;2.46;13.08;3.6
30-08-2021 09:10:00;3.08;2.33;10.85;3.65
30-08-2021 09:20:00;357.59;2.23;7.57;3.43
30-08-2021 09:30:00;7.19;2.21;16.03;3.08
30-08-2021 09:40:00;12.3;2.85;19.61;3.78
30-08-2021 09:50:00;25.34;4.43;30.12;5.53
30-08-2021 10:00:00;26.33;3.15;21.68;3.69
30-08-2021 10:10:00;20.12;3.3;26.44;4.89
30-08-2021 10:20:00;20.51;3.54;26.95;4.93
30-08-2021 10:30:00;24.54;3.64;27.65;4.88
30-08-2021 10:40:00;27.51;3.78;33.42;5.23
30-08-2021 10:50:00;26.81;2.94;31.35;4.11
30-08-2021 11:00:00;16.54;2.66;24.07;3.82
30-08-2021 11:10:00;10.46;2.97;16.12;3.32
30-08-2021 11:20:00;1.96;2.34;9.09;2.88
30-08-2021 11:30:00;4.36;2.61;14.21;3.31
30-08-2021 11:40:00;7.29;2.09;13.39;3.23
30-08-2021 11:50:00;356.67;2.27;8.28;2.95
30-08-2021 12:00:00;2.66;2.51;10.61;3.47
30-08-2021 12:10:00;1.73;2.15;10.63;2.57
30-08-2021 12:20:00;356.97;2.27;8.16;2.7
30-08-2021 12:30:00;22.32;3.18;27.49;4.16
30-08-2021 12:40:00;30.13;3.6;33.38;4.15
30-08-2021 12:50:00;19.25;3.67;28.85;4.7
30-08-2021 13:00:00;23.35;3.68;30.07;4.59
30-08-2021 13:10:00;29.07;3.46;30.56;4.03
30-08-2021 13:20:00;26.93;4.15;32.78;5.44
30-08-2021 13:30:00;25.8;4.02;31.64;5.24
30-08-2021 13:40:00;26.23;4.93;29.65;5.58
30-08-2021 13:50:00;30.31;3.57;30.77;3.87
30-08-2021 14:00:00;3.35;2.22;14.55;3.09
30-08-2021 14:10:00;1.32;2.91;11.26;3.69
30-08-2021 14:20:00;14.49;2.72;14.81;3.43
30-08-2021 14:30:00;16.16;2.91;19.93;3.81
30-08-2021 14:40:00;8.51;2.71;14.87;3.38
30-08-2021 14:50:00;7.23;3;15.11;3.69
30-08-2021 15:00:00;9.72;2.42;8.8;3.06
30-08-2021 15:10:00;2.71;2.44;12.26;3.53
30-08-2021 15:20:00;14.23;2.66;19.29;3.2
30-08-2021 15:30:00;20.15;2.6;19.11;3.27
30-08-2021 15:40:00;5.38;2.15;13.67;2.63
30-08-2021 15:50:00;12.82;2;20.33;2.88
30-08-2021 16:00:00;34.86;3.87;40.47;4.59
30-08-2021 16:10:00;33.89;3.22;39.58;3.99
30-08-2021 16:20:00;32.74;2.26;40.96;3.58
30-08-2021 16:30:00;28.05;1.84;37.3;3.27
30-08-2021 16:40:00;19.73;1.95;34.22;3.07
30-08-2021 16:50:00;13.5;1.79;26.14;2.97
30-08-2021 17:00:00;24.77;2.43;32.17;4.08
30-08-2021 17:10:00;27.58;2.82;32.99;4
30-08-2021 17:20:00;32.06;3.23;39.46;4.64
30-08-2021 17:30:00;31.81;3.12;38.77;4.56
30-08-2021 17:40:00;34.62;2.87;42.24;4.2
30-08-2021 17:50:00;30.03;2.75;35.71;4.08
30-08-2021 18:00:00;25.25;3.28;33.4;4.41
30-08-2021 18:10:00;24.7;3.21;33.73;4.79
30-08-2021 18:20:00;25.81;2.9;35.7;4.33
30-08-2021 18:30:00;21.18;2.54;32.93;4.06
30-08-2021 18:40:00;22.21;2.48;32.12;3.54
30-08-2021 18:50:00;23.46;2.15;31.67;3.13
30-08-2021 19:00:00;26.96;2.02;36.52;3.45
30-08-2021 19:10:00;24.39;1.91;39.02;3.79
30-08-2021 19:20:00;23.34;2.06;38.62;4
30-08-2021 19:30:00;20.46;1.85;34.84;3.72
30-08-2021 19:40:00;22.09;1.58;31.92;3.33
30-08-2021 19:50:00;357.36;1.13;21.71;2.49
30-08-2021 20:00:00;6.37;1.3;23.43;2.74
30-08-2021 20:10:00;3.32;1.16;18.67;2.73
30-08-2021 20:20:00;350.71;1.14;15.46;2.19
30-08-2021 20:30:00;345.82;1.25;17.37;2.22
30-08-2021 20:40:00;347.31;1.35;13.41;2.22
30-08-2021 20:50:00;357.39;1.03;20.41;2.61
30-08-2021 21:00:00;355.54;0.98;17.95;2.56
30-08-2021 21:10:00;6.99;0.92;22.63;2.78
30-08-2021 21:20:00;6.6;1.06;24.9;3.3
30-08-2021 21:30:00;357.79;1.24;20.59;3.11
30-08-2021 21:40:00;355.74;1.16;19.59;3.21
30-08-2021 21:50:00;0.87;1.23;22.03;3.74
30-08-2021 22:00:00;349.52;1.51;17.07;3.05
30-08-2021 22:10:00;335.09;2.21;3.05;2.97
30-08-2021 22:20:00;327.31;2.57;3.21;2.78
30-08-2021 22:30:00;327.87;2.91;6.52;2.63
30-08-2021 22:40:00;325.65;3.36;0.07;3.36
30-08-2021 22:50:00;327.73;3.11;356.61;4.5
30-08-2021 23:00:00;328.2;3.33;357.6;4.47
30-08-2021 23:10:00;342.02;2.07;2.15;3.72
30-08-2021 23:20:00;356.41;1.5;6.75;3.47
30-08-2021 23:30:00;353.34;1.63;6.52;3.76
30-08-2021 23:40:00;353.69;1.81;11.34;4.14
30-08-2021 23:50:00;353.11;1.84;11.66;3.98
31-08-2021 00:00:00;355.27;1.65;16.4;4.2
31-08-2021 00:10:00;1.23;1.37;17.78;4.07
31-08-2021 00:20:00;349.42;1.9;14.48;4
31-08-2021 00:30:00;345.33;2.04;15.32;3.97
31-08-2021 00:40:00;343.13;2.05;9.34;3.43
31-08-2021 00:50:00;334.59;2.63;7.49;3.25
31-08-2021 01:00:00;338.23;2.53;10.34;3.42
31-08-2021 01:10:00;322.91;3.17;356.73;4.33
31-08-2021 01:20:00;319.68;3.34;355.69;4.66
31-08-2021 01:30:00;317.62;4.05;350.82;5.68
31-08-2021 01:40:00;317.68;4.29;345.65;6.37
31-08-2021 01:50:00;320.07;4.05;352.68;5.65
31-08-2021 02:00:00;321.91;3.99;352.19;5.76
31-08-2021 02:10:00;317.71;4;348.29;6.08
31-08-2021 02:20:00;320.95;3.83;355.25;5.45
31-08-2021 02:30:00;321.96;3.98;356.46;5.3
31-08-2021 02:40:00;320.24;4.28;351.61;5.86
31-08-2021 02:50:00;318.73;4.46;354.57;5.48
31-08-2021 03:00:00;318.37;4.22;345.08;6.57
31-08-2021 03:10:00;318.99;4.52;344.15;6.81
31-08-2021 03:20:00;318.34;4.09;346.61;6.34
31-08-2021 03:30:00;317.54;4.02;342.6;6.25
31-08-2021 03:40:00;320.39;3.51;340.25;5.63
31-08-2021 03:50:00;322.09;3.78;344.1;5.59
31-08-2021 04:00:00;317.06;3.71;343.47;5.42
31-08-2021 04:10:00;316.03;4.15;337.96;5.57
31-08-2021 04:20:00;315.44;3.93;335.59;5.61
31-08-2021 04:30:00;316.98;4.03;337.69;5.72
31-08-2021 04:40:00;319.47;3.52;343.32;5.38
31-08-2021 04:50:00;319.32;3.42;345.58;5.23
31-08-2021 05:00:00;321.78;3.83;350.15;5.33
31-08-2021 05:10:00;321.16;4.29;351.71;5.72
31-08-2021 05:20:00;320.43;4.35;351.76;6.06
31-08-2021 05:30:00;319.71;4.22;345.45;6.12
31-08-2021 05:40:00;320.89;3.64;347.74;5.8
31-08-2021 05:50:00;323.41;3.87;351.68;5.62
31-08-2021 06:00:00;327.28;3.75;355.61;5.12
31-08-2021 06:10:00;326.32;3.56;354.64;5.08
31-08-2021 06:20:00;325.49;3.6;356.36;4.69
31-08-2021 06:30:00;324.48;3.39;355.28;4.24
31-08-2021 06:40:00;324.23;2.99;355.91;3.86
31-08-2021 06:50:00;328.72;2.98;358.18;3.75
31-08-2021 07:00:00;331.92;2.69;358.29;3.7
31-08-2021 07:10:00;335.97;2.26;0.82;3.49
31-08-2021 07:20:00;333.56;2.29;2.49;2.97
31-08-2021 07:30:00;339.24;1.95;358.46;3.05
31-08-2021 07:40:00;342.23;1.84;0.16;2.77
31-08-2021 07:50:00;336;1.58;355.5;2.28
31-08-2021 08:00:00;350.69;1.56;358.22;2.34
31-08-2021 08:10:00;347.13;1.37;353.88;1.82
31-08-2021 08:20:00;334.68;1.94;353.67;2.58
31-08-2021 08:30:00;330.67;2.4;350.44;2.55
31-08-2021 08:40:00;327.45;2.51;345.92;2.7
31-08-2021 08:50:00;337.9;2.67;352.84;2.72
31-08-2021 09:00:00;352.42;1.77;355.4;2.7
31-08-2021 09:10:00;349.7;2.18;348.55;3.31
31-08-2021 09:20:00;352.99;2.41;1.75;3.57
31-08-2021 09:30:00;350.59;2.18;359.56;3.27
31-08-2021 09:40:00;351.88;2.55;0.14;3.57
31-08-2021 09:50:00;354.74;2.7;1.64;3.11
31-08-2021 10:00:00;339.75;2.12;351.52;2.83
31-08-2021 10:10:00;333.99;3.82;346.2;4.16
31-08-2021 10:20:00;344.51;2.38;347.97;3.62
31-08-2021 10:30:00;347.05;3.05;359.26;4.27
31-08-2021 10:40:00;358.97;2.9;8.94;3.58
31-08-2021 10:50:00;4;2.8;0.45;3.91
31-08-2021 11:00:00;7.38;2.63;5.37;3.36
31-08-2021 11:10:00;14.08;3.42;17.52;4.31
31-08-2021 11:20:00;7.13;2.69;10.33;3.43
31-08-2021 11:30:00;353.52;3.31;5.22;3.73
31-08-2021 11:40:00;12.91;3.01;16.79;4.2
31-08-2021 11:50:00;22.91;4.1;30.47;5.04
31-08-2021 12:00:00;7.87;3.7;6.43;3.78
31-08-2021 12:10:00;352.01;3.16;4.68;4.57
31-08-2021 12:20:00;19.01;3.15;21.87;3.77
31-08-2021 12:30:00;30.99;4.32;36.84;5.02
31-08-2021 12:40:00;11.25;2.24;14.55;3.08
31-08-2021 12:50:00;359.57;2.89;7.22;3.58
31-08-2021 13:00:00;13.22;2.62;15.56;3.3
31-08-2021 13:10:00;24.62;2.9;20.79;3.25
31-08-2021 13:20:00;18.12;2.37;21.74;3.1
31-08-2021 13:30:00;22.86;3.84;22.2;3.64
31-08-2021 13:40:00;8.04;3.06;19.29;3.47
31-08-2021 13:50:00;15.05;2.45;22.41;3.15
31-08-2021 14:00:00;4.53;1.69;2.72;2.15
31-08-2021 14:10:00;7.42;2.63;15.72;3.47
31-08-2021 14:20:00;25.41;3.97;27.01;4.27
31-08-2021 14:30:00;32.32;2.53;36.32;2.92
31-08-2021 14:40:00;25.53;2.38;22.19;2.81
31-08-2021 14:50:00;22.14;2.74;26.31;3.43
31-08-2021 15:00:00;21.27;2.27;17.91;2.44
31-08-2021 15:10:00;18.2;2.22;15.93;2.8
31-08-2021 15:20:00;28.33;3.34;20.16;2.63
31-08-2021 15:30:00;4.03;2.21;1.88;2.91
31-08-2021 15:40:00;349.78;2.74;354.26;4.39
31-08-2021 15:50:00;333.24;3.74;341.77;4.92
31-08-2021 16:00:00;337.83;3.79;345.62;4.58
31-08-2021 16:10:00;350.19;2.68;355.62;4.35
31-08-2021 16:20:00;345.48;2.69;350.82;3.58
31-08-2021 16:30:00;343.65;2.86;353.59;3.8
31-08-2021 16:40:00;351.12;2.69;352.51;3.98
31-08-2021 16:50:00;341.04;3.08;348.07;4.45
31-08-2021 17:00:00;321.14;3.79;329.77;5.35
31-08-2021 17:10:00;313.13;5.59;322.47;6.16
31-08-2021 17:20:00;308.43;6.22;316.31;6.79
31-08-2021 17:30:00;310.86;5.65;319.03;6.58
31-08-2021 17:40:00;311.24;6.81;319.45;7.67
31-08-2021 17:50:00;310.74;4.82;321.92;6.31
31-08-2021 18:00:00;317.92;6.48;326.66;7.75
31-08-2021 18:10:00;320.62;5.21;325.36;6.21
31-08-2021 18:20:00;318.98;3.84;327.19;5.32
31-08-2021 18:30:00;318.26;4.39;328.83;5.35
31-08-2021 18:40:00;320.08;4.52;328.1;5.93
31-08-2021 18:50:00;314.85;4.11;325.82;5.66
31-08-2021 19:00:00;316.98;4.05;325.93;5.57
31-08-2021 19:10:00;308.3;4.36;317.98;5.75
31-08-2021 19:20:00;304.45;5.57;311.73;6.54
31-08-2021 19:30:00;305.66;5.06;312.12;6.07
31-08-2021 19:40:00;297.96;5.79;310.15;6.42
31-08-2021 19:50:00;306.55;6.17;311.42;6.72
31-08-2021 20:00:00;303.37;4.75;311.04;5.8
31-08-2021 20:10:00;306.19;5.62;312.97;6.73
31-08-2021 20:20:00;307.94;6.59;312.46;7.06
31-08-2021 20:30:00;307.67;5.82;312.65;6.59
31-08-2021 20:40:00;304.69;4.89;312.54;5.77
31-08-2021 20:50:00;303.46;4.6;310.84;5.17
31-08-2021 21:00:00;308.2;5.02;313.7;6.28
31-08-2021 21:10:00;305.19;4.92;312.35;5.91
31-08-2021 21:20:00;304.89;5.5;311.56;6.45
31-08-2021 21:30:00;296.36;3.9;307.36;4.83
31-08-2021 21:40:00;293.47;4.3;306.72;5.2
31-08-2021 21:50:00;295.3;4.44;308.31;5.27
31-08-2021 22:00:00;296.21;4.04;308.66;5.01
31-08-2021 22:10:00;294.67;4.1;308.54;4.88
31-08-2021 22:20:00;295.05;4.75;306.58;5.9
31-08-2021 22:30:00;298.78;4.49;311.72;5.66
31-08-2021 22:40:00;307.2;4.82;313.53;5.87
31-08-2021 22:50:00;306.28;5.88;313.48;7.35
31-08-2021 23:00:00;304.43;5.15;312.56;6.38
31-08-2021 23:10:00;300.35;3.62;312.43;4.73
31-08-2021 23:20:00;296.37;3.79;309.05;4.38
31-08-2021 23:30:00;296.01;4.43;309.5;4.99
31-08-2021 23:40:00;305.85;4.22;314.19;5.55
31-08-2021 23:50:00;304.46;4.33;313.25;5.56
01/09/21 12:00 AM;306.89;5.37;315.19;6.98
01/09/21 12:10 AM;307.26;5.59;314.1;6.76
01/09/21 12:20 AM;306.11;5.09;315.15;6.65
01/09/21 12:30 AM;310.12;5.44;315.12;6.27
01/09/21 12:40 AM;311.35;5.24;314.32;5.56
01/09/21 12:50 AM;311.95;5.4;319.33;5.91
01/09/21 01:00 AM;307.97;5.68;318.54;5.79
01/09/21 01:10 AM;311.8;4.48;318.29;5.36
01/09/21 01:20 AM;311.87;3.55;317.06;4.4
01/09/21 01:30 AM;310.9;4.56;315.69;5.11
01/09/21 01:40 AM;312.9;5.12;318.19;5.66
01/09/21 01:50 AM;310.29;4.76;316.95;5.63
01/09/21 02:00 AM;313.09;5.02;319.45;5.48
01/09/21 02:10 AM;311.36;4.72;317.9;5.33
01/09/21 02:20 AM;314.95;4.26;321.25;4.95
01/09/21 02:30 AM;312.47;4.37;320.58;4.83
01/09/21 02:40 AM;310.9;4.96;318.96;4.97
01/09/21 02:50 AM;316.09;4.1;322.4;4.95
01/09/21 03:00 AM;316.77;4.17;320.86;4.87
01/09/21 03:10 AM;317;3.35;322.57;4.16
01/09/21 03:20 AM;314.77;4.56;325.23;5.18
01/09/21 03:30 AM;313.24;3.28;323.16;4
01/09/21 03:40 AM;306.92;3.91;317.74;4.33
01/09/21 03:50 AM;302.1;3.81;312.56;4.35
01/09/21 04:00 AM;310.11;4.55;314.62;4.85
01/09/21 04:10 AM;302.91;3.63;311.28;4.32
01/09/21 04:20 AM;307.52;3.72;313.08;4.65
01/09/21 04:30 AM;312.83;5.2;318.75;6.09
01/09/21 04:40 AM;312.43;5.36;321.05;6.08
01/09/21 04:50 AM;307.12;3.98;317.79;4.53
01/09/21 05:00 AM;306.62;4.55;318.22;4.79
01/09/21 05:10 AM;316.43;4.65;318.38;5.3
01/09/21 05:20 AM;312.2;3.6;314.49;4.33
01/09/21 05:30 AM;306.25;3.99;317.21;4.6
01/09/21 05:40 AM;305.31;4.16;314.31;4.58
01/09/21 05:50 AM;304.26;4.3;313.86;4.93
01/09/21 06:00 AM;305.43;4.98;315.28;5.16
01/09/21 06:10 AM;313.79;4.07;318.96;5.12
01/09/21 06:20 AM;307.58;3.55;315.71;4.22
01/09/21 06:30 AM;314.9;4.27;321.55;5.31
01/09/21 06:40 AM;314.4;3.71;320.4;4.68
01/09/21 06:50 AM;305.61;4.66;317.76;4.87
01/09/21 07:00 AM;304.18;4.36;314.31;4.48
01/09/21 07:10 AM;313.67;4.84;320.16;5.84
01/09/21 07:20 AM;312.37;4.75;317.18;5.34
01/09/21 07:30 AM;309.49;5.24;315.16;5.39
01/09/21 07:40 AM;304.99;4.83;310.76;5.13
01/09/21 07:50 AM;313.82;5.41;315.7;5.76
01/09/21 08:00 AM;308.13;4.23;310.74;4.84
01/09/21 08:10 AM;306.26;4.23;312.32;4.69
01/09/21 08:20 AM;306.56;3.53;310.85;3.95
01/09/21 08:30 AM;289.88;3.64;298.93;3.86
01/09/21 08:40 AM;285.56;4.37;302.26;4.53
01/09/21 08:50 AM;285.82;4.02;301.96;3.92
01/09/21 09:00 AM;284.57;3.87;301.67;4.22
01/09/21 09:10 AM;277.01;3.92;299.49;3.69
01/09/21 09:20 AM;273.04;4.15;294.22;4.2
01/09/21 09:30 AM;274.17;4.51;292.6;4.62
01/09/21 09:40 AM;278.28;4.64;292.23;4.71
01/09/21 09:50 AM;272.09;4.68;286.07;4.95
01/09/21 10:00 AM;282.99;5.06;292.13;5.04
01/09/21 10:10 AM;274.3;5;286.83;5.09
01/09/21 10:20 AM;274.71;4.41;287.38;4.89
01/09/21 10:30 AM;269.27;4.36;283.02;4.98
01/09/21 10:40 AM;270.98;4.84;285.16;4.95
01/09/21 10:50 AM;273.66;5.15;286.38;5.12
01/09/21 11:00 AM;268.01;5.45;285.74;5.73
01/09/21 11:10 AM;269.69;5.05;282.57;5.59
01/09/21 11:20 AM;268.4;5.36;283.24;5.69
01/09/21 11:30 AM;262.53;5.22;280.19;5.91
01/09/21 11:40 AM;271.35;5.22;285.61;5.92
01/09/21 11:50 AM;266.72;5.33;283.27;5.81
01/09/21 12:00 PM;271.51;5.15;285.53;5.45
01/09/21 12:10 PM;279.89;5.27;293.71;5.24
01/09/21 12:20 PM;292.18;5.06;300.36;5.42
01/09/21 12:30 PM;284.07;5.61;296.63;5.96
01/09/21 12:40 PM;290.48;4.18;302.32;4.72
01/09/21 12:50 PM;292.24;5.71;305.1;6.57
01/09/21 01:00 PM;296.75;5.47;305.95;6.19
01/09/21 01:10 PM;308.77;5.96;314.23;5.97
01/09/21 01:20 PM;302.07;5.47;308.62;6.06
01/09/21 01:30 PM;296.84;5.14;307.66;6.03
01/09/21 01:40 PM;300.38;5.36;304.72;5.81
01/09/21 01:50 PM;296.39;5.43;306.35;6.29
01/09/21 02:00 PM;305.99;5.42;310.02;6.01
01/09/21 02:10 PM;297.9;5.75;305.54;6.46
01/09/21 02:20 PM;315.48;5.56;322.91;5.81
01/09/21 02:30 PM;298.12;3.83;311.78;4.51
01/09/21 02:40 PM;301.15;4.98;309.66;5.51
01/09/21 02:50 PM;298.89;5.43;309.93;5.97
01/09/21 03:00 PM;297.64;5.59;310.02;6
