UTC,Direction,Speed
26-08-2021 20:00:00,28.4,3.46
26-08-2021 20:10:00,45.4,2.33
26-08-2021 20:20:00,7.6,3.22
26-08-2021 20:30:00,15.5,3.04
26-08-2021 20:40:00,7.6,3.06
26-08-2021 20:50:00,46.1,4.36
26-08-2021 21:00:00,30.2,3.43
26-08-2021 21:10:00,24.3,2.62
26-08-2021 21:20:00,16,3.15
26-08-2021 21:30:00,18.7,3.72
26-08-2021 21:40:00,2.4,3.27
26-08-2021 21:50:00,11.2,2.87
26-08-2021 22:00:00,354.7,2.64
26-08-2021 22:10:00,338.1,3.51
26-08-2021 22:20:00,355.3,3.83
26-08-2021 22:30:00,326.8,2.97
26-08-2021 22:40:00,323.7,5.19
26-08-2021 22:50:00,331.3,5.85
26-08-2021 23:00:00,335.1,4.28
26-08-2021 23:10:00,326.8,3.68
26-08-2021 23:20:00,333.8,4.14
26-08-2021 23:30:00,287.9,2.99
26-08-2021 23:40:00,339.7,3.01
26-08-2021 23:50:00,347.8,2.94
27-08-2021 00:00:00,325.6,3.43
27-08-2021 00:10:00,338.5,3.28
27-08-2021 00:20:00,319.8,4.82
27-08-2021 00:30:00,319.2,3.89
27-08-2021 00:40:00,310.1,4
27-08-2021 00:50:00,324.1,5.19
27-08-2021 01:00:00,307.1,4.71
27-08-2021 01:10:00,315.8,4.85
27-08-2021 01:20:00,313.5,4.98
27-08-2021 01:30:00,323.7,5.58
27-08-2021 01:40:00,315.7,5.05
27-08-2021 01:50:00,318,4.39
27-08-2021 02:00:00,292.5,3.31
27-08-2021 02:10:00,311.7,4.68
27-08-2021 02:20:00,305,4.79
27-08-2021 02:30:00,316.2,5.22
27-08-2021 02:40:00,308.7,4.75
27-08-2021 02:50:00,321.2,5.63
27-08-2021 03:00:00,307.8,4.57
27-08-2021 03:10:00,320.6,5.89
27-08-2021 03:20:00,324.2,5.59
27-08-2021 03:30:00,303.9,5.01
27-08-2021 03:40:00,303.2,4.34
27-08-2021 03:50:00,314.8,5.42
27-08-2021 04:00:00,310.8,5.25
27-08-2021 04:10:00,290.2,4.82
27-08-2021 04:20:00,307.3,4.77
27-08-2021 04:30:00,305.3,4.01
27-08-2021 04:40:00,288.5,4.52
27-08-2021 04:50:00,297.3,4.67
27-08-2021 05:00:00,308.9,4.94
27-08-2021 05:10:00,318.5,4.41
27-08-2021 05:20:00,319.1,5.31
27-08-2021 05:30:00,319.6,5.5
27-08-2021 05:40:00,335.1,5.54
27-08-2021 05:50:00,334.5,4.83
27-08-2021 06:00:00,321.9,4.05
27-08-2021 06:10:00,322.5,4.05
27-08-2021 06:20:00,317.6,3.53
27-08-2021 06:30:00,343,3.13
27-08-2021 06:40:00,340.3,3.52
27-08-2021 06:50:00,337.8,3.04
27-08-2021 07:00:00,10.9,2.9
27-08-2021 07:10:00,339.2,4.2
27-08-2021 07:20:00,330.8,3.15
27-08-2021 07:30:00,359.4,2.69
27-08-2021 07:40:00,323.7,2.81
27-08-2021 07:50:00,349.4,3.19
27-08-2021 08:00:00,25.9,2.97
27-08-2021 08:10:00,20.2,2.5
27-08-2021 08:20:00,352.6,2.65
27-08-2021 08:30:00,6.4,2.54
27-08-2021 08:40:00,357.6,2.81
27-08-2021 08:50:00,356.3,2.78
27-08-2021 09:00:00,17.2,2.64
27-08-2021 09:10:00,10.8,2.01
27-08-2021 09:20:00,352.8,2.13
27-08-2021 09:30:00,9.3,2.09
27-08-2021 09:40:00,7,1.88
27-08-2021 09:50:00,31.7,2.44
27-08-2021 10:00:00,29.7,2.04
27-08-2021 10:10:00,336.8,1.98
27-08-2021 10:20:00,0.3,1.77
27-08-2021 10:30:00,37.7,3.1
27-08-2021 10:40:00,38.6,3.95
27-08-2021 10:50:00,8.9,2.36
27-08-2021 11:00:00,48.2,2.72
27-08-2021 11:10:00,30.7,3.53
27-08-2021 11:20:00,40.1,5.25
27-08-2021 11:30:00,38.5,3.94
27-08-2021 11:40:00,60.5,2.88
27-08-2021 11:50:00,78.9,2.93
27-08-2021 12:00:00,49.2,3.14
27-08-2021 12:10:00,68.7,4.97
27-08-2021 12:20:00,83.6,4.21
27-08-2021 12:30:00,76.3,2.45
27-08-2021 12:40:00,54.1,4.58
27-08-2021 12:50:00,115.9,2.29
27-08-2021 13:00:00,74.3,2.95
27-08-2021 13:10:00,73.9,4.3
27-08-2021 13:20:00,57.8,2.58
27-08-2021 13:30:00,79.4,2.69
27-08-2021 13:40:00,72.8,3.22
27-08-2021 13:50:00,64.6,3.08
27-08-2021 14:00:00,74.3,3.43
27-08-2021 14:10:00,59.5,4.14
27-08-2021 14:20:00,80.3,3.02
27-08-2021 14:30:00,79.2,3.26
27-08-2021 14:40:00,68.2,2.61
27-08-2021 14:50:00,36.5,4.52
27-08-2021 15:00:00,85.3,3.07
27-08-2021 15:10:00,60.6,4.41
27-08-2021 15:20:00,63.1,5.26
27-08-2021 15:30:00,58,3.97
27-08-2021 15:40:00,57.7,3.83
27-08-2021 15:50:00,33.2,4.74
27-08-2021 16:00:00,45.1,4.22
27-08-2021 16:10:00,58.4,3.14
27-08-2021 16:20:00,76,3.08
27-08-2021 16:30:00,62.6,4.04
27-08-2021 16:40:00,86.4,3.16
27-08-2021 16:50:00,68.1,2.98
27-08-2021 17:00:00,59.4,3.72
27-08-2021 17:10:00,70,4.09
27-08-2021 17:20:00,60.7,3.3
27-08-2021 17:30:00,47,4.06
27-08-2021 17:40:00,50.6,3.56
27-08-2021 17:50:00,70.7,3.59
27-08-2021 18:00:00,67.8,3.03
27-08-2021 18:10:00,83.9,2.12
27-08-2021 18:20:00,77.4,1.88
27-08-2021 18:30:00,81.7,2.11
27-08-2021 18:40:00,79.8,2.27
27-08-2021 18:50:00,88.8,1.79
27-08-2021 19:00:00,57.6,2.56
27-08-2021 19:10:00,46.9,3.38
27-08-2021 19:20:00,41.5,3.86
27-08-2021 19:30:00,37.2,4.05
27-08-2021 19:40:00,36.8,4.37
27-08-2021 19:50:00,39.8,3.89
27-08-2021 20:00:00,39.9,3.29
27-08-2021 20:10:00,38.9,4.24
27-08-2021 20:20:00,35.8,3.85
27-08-2021 20:30:00,31.9,2.81
27-08-2021 20:40:00,33.7,4.01
27-08-2021 20:50:00,32.3,3.22
27-08-2021 21:00:00,28.1,2.56
27-08-2021 21:10:00,28.1,2.55
27-08-2021 21:20:00,24.7,2.53
27-08-2021 21:30:00,27,2.28
27-08-2021 21:40:00,22.3,1.39
27-08-2021 21:50:00,321.6,1.42
27-08-2021 22:00:00,2.5,1.6
27-08-2021 22:10:00,351.8,1.62
27-08-2021 22:20:00,335,2.39
27-08-2021 22:30:00,0.8,2.07
27-08-2021 22:40:00,74.9,1.72
27-08-2021 22:50:00,332.8,2.27
27-08-2021 23:00:00,31.8,1.93
27-08-2021 23:10:00,55.3,1.73
27-08-2021 23:20:00,28,2.45
27-08-2021 23:30:00,25.1,2.39
27-08-2021 23:40:00,21.9,2.5
27-08-2021 23:50:00,30.7,2.13
28-08-2021 00:00:00,31,1.92
28-08-2021 00:10:00,45.5,1.59
28-08-2021 00:20:00,30.8,1.48
28-08-2021 00:30:00,33.9,2.03
28-08-2021 00:40:00,40.3,2.31
28-08-2021 00:50:00,37.4,2.08
28-08-2021 01:00:00,41.1,2.86
28-08-2021 01:10:00,40.8,3.18
28-08-2021 01:20:00,34.7,3.69
28-08-2021 01:30:00,34.8,3.41
28-08-2021 01:40:00,31.7,2.95
28-08-2021 01:50:00,48.7,2.31
28-08-2021 02:00:00,47,1.86
28-08-2021 02:10:00,71.8,0.7
28-08-2021 02:20:00,32.1,0.89
28-08-2021 02:30:00,50,0.9
28-08-2021 02:40:00,45,1.03
28-08-2021 02:50:00,44.8,2.05
28-08-2021 03:00:00,37.9,0.84
28-08-2021 03:10:00,308.4,0.34
28-08-2021 03:20:00,36.7,0.45
28-08-2021 03:30:00,24.6,0.3
28-08-2021 03:40:00,74.4,0.42
28-08-2021 03:50:00,186.7,0.27
28-08-2021 04:00:00,271.9,0.3
28-08-2021 04:10:00,105.5,0.66
28-08-2021 04:20:00,116.7,0.63
28-08-2021 04:30:00,46.9,1.85
28-08-2021 04:40:00,38.1,2.53
28-08-2021 04:50:00,36.2,2.2
28-08-2021 05:00:00,27.7,1.58
28-08-2021 05:10:00,30.7,2.08
28-08-2021 05:20:00,35.3,3.02
28-08-2021 05:30:00,40.9,2.59
28-08-2021 05:40:00,35.6,1.69
28-08-2021 05:50:00,33.2,1.81
28-08-2021 06:00:00,50.1,1.47
28-08-2021 06:10:00,34.7,1.39
28-08-2021 06:20:00,27.8,1.4
28-08-2021 06:30:00,34.6,1.92
28-08-2021 06:40:00,44.1,2.06
28-08-2021 06:50:00,34.9,2.99
28-08-2021 07:00:00,28.5,3.79
28-08-2021 07:10:00,33.6,3.96
28-08-2021 07:20:00,35,4.95
28-08-2021 07:30:00,35.3,5.15
28-08-2021 07:40:00,30.2,4.46
28-08-2021 07:50:00,40.8,4.51
28-08-2021 08:00:00,30.9,3.47
28-08-2021 08:10:00,32.3,3.69
28-08-2021 08:20:00,36.2,3.15
28-08-2021 08:30:00,32.3,3.41
28-08-2021 08:40:00,29.1,3.47
28-08-2021 08:50:00,38.8,2.63
28-08-2021 09:00:00,36.5,3.49
28-08-2021 09:10:00,32.7,2.81
28-08-2021 09:20:00,33.4,2.79
28-08-2021 09:30:00,27.2,3.63
28-08-2021 09:40:00,24,3.52
28-08-2021 09:50:00,25.3,3.08
28-08-2021 10:00:00,32,3.75
28-08-2021 10:10:00,41,6.33
28-08-2021 10:20:00,68.4,2.79
28-08-2021 10:30:00,49.1,2.98
28-08-2021 10:40:00,44.6,4.54
28-08-2021 10:50:00,45.2,5.79
28-08-2021 11:00:00,39.6,6.66
28-08-2021 11:10:00,48.9,6.42
28-08-2021 11:20:00,48.5,5.53
28-08-2021 11:30:00,52.8,4.7
28-08-2021 11:40:00,45,5
28-08-2021 11:50:00,53.5,3.78
28-08-2021 12:00:00,43.8,3.66
28-08-2021 12:10:00,44.9,3.69
28-08-2021 12:20:00,47.6,4.51
28-08-2021 12:30:00,36.9,4.88
28-08-2021 12:40:00,38.7,5.17
28-08-2021 12:50:00,41,5.2
28-08-2021 13:00:00,27,3.31
28-08-2021 13:10:00,38.8,4.66
28-08-2021 13:20:00,47.3,4.94
28-08-2021 13:30:00,48.2,4.29
28-08-2021 13:40:00,40.5,4.51
28-08-2021 13:50:00,32.5,4.18
28-08-2021 14:00:00,43.5,7.26
28-08-2021 14:10:00,44.5,5.77
28-08-2021 14:20:00,46.6,5.39
28-08-2021 14:30:00,36.8,5.41
28-08-2021 14:40:00,35.3,4.74
28-08-2021 14:50:00,39.7,5.42
28-08-2021 15:00:00,41.5,5.99
28-08-2021 15:10:00,41.2,4.83
28-08-2021 15:20:00,32.8,4.17
28-08-2021 15:30:00,41.2,5.18
28-08-2021 15:40:00,39,6.98
28-08-2021 15:50:00,37.1,6.7
28-08-2021 16:00:00,33.2,4.54
28-08-2021 16:10:00,37.1,3.3
28-08-2021 16:20:00,39.4,3.06
28-08-2021 16:30:00,37.5,3.15
28-08-2021 16:40:00,33,4
28-08-2021 16:50:00,33.3,3.66
28-08-2021 17:00:00,27,3.6
28-08-2021 17:10:00,34.9,3.35
28-08-2021 17:20:00,39.1,2.54
28-08-2021 17:30:00,16.2,2.84
28-08-2021 17:40:00,335.6,2.08
28-08-2021 17:50:00,25.7,2.53
28-08-2021 18:00:00,29,2.67
28-08-2021 18:10:00,4.2,2.77
28-08-2021 18:20:00,33.7,3.68
28-08-2021 18:30:00,24.7,2.74
28-08-2021 18:40:00,53,2.33
28-08-2021 18:50:00,34.1,2.3
28-08-2021 19:00:00,38.5,2.37
28-08-2021 19:10:00,20.2,2.88
28-08-2021 19:20:00,339.7,1.79
28-08-2021 19:30:00,353.3,2.32
28-08-2021 19:40:00,323.6,1.89
28-08-2021 19:50:00,11.2,3.14
28-08-2021 20:00:00,20.9,2.28
28-08-2021 20:10:00,4.1,2.28
28-08-2021 20:20:00,16.5,1.73
28-08-2021 20:30:00,18.6,2.68
28-08-2021 20:40:00,34.6,2.27
28-08-2021 20:50:00,1.6,2.17
28-08-2021 21:00:00,40.5,2.13
28-08-2021 21:10:00,4.3,2.56
28-08-2021 21:20:00,351,2.4
28-08-2021 21:30:00,6.2,2.38
28-08-2021 21:40:00,27.9,2.08
28-08-2021 21:50:00,15.2,2.52
28-08-2021 22:00:00,340.7,3.24
28-08-2021 22:10:00,1.2,3.94
28-08-2021 22:20:00,356,3.95
28-08-2021 22:30:00,337,3.17
28-08-2021 22:40:00,311.5,2.63
28-08-2021 22:50:00,337.8,3.31
28-08-2021 23:00:00,333.5,3.69
28-08-2021 23:10:00,352.5,3.02
28-08-2021 23:20:00,349.2,3.11
28-08-2021 23:30:00,0.3,3.24
28-08-2021 23:40:00,324.5,3.13
28-08-2021 23:50:00,344.7,2.86
29-08-2021 00:00:00,359.5,3.32
29-08-2021 00:10:00,339.9,3.04
29-08-2021 00:20:00,331.9,3.05
29-08-2021 00:30:00,326.9,2.69
29-08-2021 00:40:00,358.2,2.59
29-08-2021 00:50:00,19.9,3.14
29-08-2021 01:00:00,25.3,2.65
29-08-2021 01:10:00,44.7,2.72
29-08-2021 01:20:00,16.1,2.89
29-08-2021 01:30:00,351.7,2.11
29-08-2021 01:40:00,7.1,2.45
29-08-2021 01:50:00,16.3,2.34
29-08-2021 02:00:00,321.4,1.79
29-08-2021 02:10:00,22.5,2.38
29-08-2021 02:20:00,7.9,2.06
29-08-2021 02:30:00,18.7,2.28
29-08-2021 02:40:00,359.1,3.07
29-08-2021 02:50:00,23.9,5.01
29-08-2021 03:00:00,72.8,6.19
29-08-2021 03:10:00,355.1,4.99
29-08-2021 03:20:00,1.8,2.16
29-08-2021 03:30:00,344.8,2.22
29-08-2021 03:40:00,3.5,2.02
29-08-2021 03:50:00,340.5,1.89
29-08-2021 04:00:00,327.5,1.75
29-08-2021 04:10:00,37.8,1.75
29-08-2021 04:20:00,357.6,2.36
29-08-2021 04:30:00,17.9,1.79
29-08-2021 04:40:00,300.3,2.01
29-08-2021 04:50:00,336.7,2.13
29-08-2021 05:00:00,349.6,2.24
29-08-2021 05:10:00,315.5,4.64
29-08-2021 05:20:00,331.1,10.62
29-08-2021 05:30:00,7.3,2.22
29-08-2021 05:40:00,5.8,2.53
29-08-2021 05:50:00,1.3,2.7
29-08-2021 06:00:00,335.3,2.58
29-08-2021 06:10:00,339.9,2.74
29-08-2021 06:20:00,326.8,2.67
29-08-2021 06:30:00,345.4,2.27
29-08-2021 06:40:00,335.6,2.26
29-08-2021 06:50:00,342.3,2.35
29-08-2021 07:00:00,347.6,2.4
29-08-2021 07:10:00,355.6,1.79
29-08-2021 07:20:00,2.6,2.1
29-08-2021 07:30:00,350.6,2.6
29-08-2021 07:40:00,14.3,2.33
29-08-2021 07:50:00,300.2,3.41
29-08-2021 08:00:00,282.6,4.12
29-08-2021 08:10:00,346.2,5.86
29-08-2021 08:20:00,21.4,8.39
29-08-2021 08:30:00,20.4,9.89
29-08-2021 08:40:00,339.9,10.69
29-08-2021 08:50:00,312,8.71
29-08-2021 09:00:00,148.7,9.72
29-08-2021 09:10:00,116.7,9.35
29-08-2021 09:20:00,126.8,9.23
29-08-2021 09:30:00,297.7,9.03
29-08-2021 09:40:00,322,8.3
29-08-2021 09:50:00,79,3.89
29-08-2021 10:00:00,47.8,5.18
29-08-2021 10:10:00,48.7,4.36
29-08-2021 10:20:00,38.3,4.04
29-08-2021 10:30:00,24.7,3.08
29-08-2021 10:40:00,33,3.47
29-08-2021 10:50:00,44.6,4.61
29-08-2021 11:00:00,35.8,3.81
29-08-2021 11:10:00,57.6,4.05
29-08-2021 11:20:00,65.6,3.42
29-08-2021 11:30:00,71.8,2.77
29-08-2021 11:40:00,62.9,4.11
29-08-2021 11:50:00,70.6,3.55
29-08-2021 12:00:00,56.1,3.84
29-08-2021 12:10:00,54.6,5.38
29-08-2021 12:20:00,59.5,4.6
29-08-2021 12:30:00,43.2,4.45
29-08-2021 12:40:00,53.5,4.6
29-08-2021 12:50:00,48.7,5.59
29-08-2021 13:00:00,45.4,5.97
29-08-2021 13:10:00,43.9,6.45
29-08-2021 13:20:00,44.8,6.52
29-08-2021 13:30:00,46.3,6.96
29-08-2021 13:40:00,44.8,7.79
29-08-2021 13:50:00,44.9,7.07
29-08-2021 14:00:00,51.3,4.95
29-08-2021 14:10:00,72.5,2.5
29-08-2021 14:20:00,61,3.49
29-08-2021 14:30:00,46.1,5.49
29-08-2021 14:40:00,49.8,6.5
29-08-2021 14:50:00,51.7,4.73
29-08-2021 15:00:00,45.7,4.91
29-08-2021 15:10:00,50.4,5.8
29-08-2021 15:20:00,50.7,5.22
29-08-2021 15:30:00,56.7,4.81
29-08-2021 15:40:00,57.3,3.2
29-08-2021 15:50:00,35.3,4.71
29-08-2021 16:00:00,46.8,6.56
29-08-2021 16:10:00,44.7,6.04
29-08-2021 16:20:00,41.3,4.17
29-08-2021 16:30:00,42.3,3.58
29-08-2021 16:40:00,35.7,4.8
29-08-2021 16:50:00,38.2,5.32
29-08-2021 17:00:00,38.2,4.77
29-08-2021 17:10:00,40.2,5.05
29-08-2021 17:20:00,38.6,6.38
29-08-2021 17:30:00,51.4,6.29
29-08-2021 17:40:00,39.9,5.69
29-08-2021 17:50:00,42.4,5.68
29-08-2021 18:00:00,45.4,5.21
29-08-2021 18:10:00,40.9,5.47
29-08-2021 18:20:00,41.3,4.7
29-08-2021 18:30:00,37.7,4.51
29-08-2021 18:40:00,38.4,5.39
29-08-2021 18:50:00,33.2,3.74
29-08-2021 19:00:00,41.3,4.87
29-08-2021 19:10:00,32.5,4.2
29-08-2021 19:20:00,24.9,3.75
29-08-2021 19:30:00,20.6,2.62
29-08-2021 19:40:00,30.1,3.84
29-08-2021 19:50:00,33.4,3.73
29-08-2021 20:00:00,29,3.64
29-08-2021 20:10:00,30.8,4.85
29-08-2021 20:20:00,33.5,3.86
29-08-2021 20:30:00,32.3,4.15
29-08-2021 20:40:00,28.5,3.82
29-08-2021 20:50:00,32.7,3.79
29-08-2021 21:00:00,30,3.81
29-08-2021 21:10:00,29.9,3.92
29-08-2021 21:20:00,29.7,3.75
29-08-2021 21:30:00,28.4,3.88
29-08-2021 21:40:00,36.4,4.6
29-08-2021 21:50:00,37.5,5.04
29-08-2021 22:00:00,31.9,4.83
29-08-2021 22:10:00,32.3,4.27
29-08-2021 22:20:00,35.2,3.94
29-08-2021 22:30:00,29.2,3.55
29-08-2021 22:40:00,32,4.26
29-08-2021 22:50:00,30.2,3.29
29-08-2021 23:00:00,15.9,2.88
29-08-2021 23:10:00,28.7,3.32
29-08-2021 23:20:00,29.2,2.76
29-08-2021 23:30:00,28,3.45
29-08-2021 23:40:00,30.2,3.66
29-08-2021 23:50:00,35.7,3.27
30-08-2021 00:00:00,37.3,3.91
30-08-2021 00:10:00,32,3.66
30-08-2021 00:20:00,28.8,3.2
30-08-2021 00:30:00,37.2,3.51
30-08-2021 00:40:00,27.5,2.97
30-08-2021 00:50:00,23.2,2.65
30-08-2021 01:00:00,29.9,2.42
30-08-2021 01:10:00,23.8,2.53
30-08-2021 01:20:00,23.4,2.4
30-08-2021 01:30:00,24,2.86
30-08-2021 01:40:00,30.6,2.37
30-08-2021 01:50:00,12.8,1.92
30-08-2021 02:00:00,30.9,2.37
30-08-2021 02:10:00,26.5,3.06
30-08-2021 02:20:00,38.1,1.81
30-08-2021 02:30:00,25.9,2.23
30-08-2021 02:40:00,25.8,2.16
30-08-2021 02:50:00,26.4,3.13
30-08-2021 03:00:00,66.5,1.88
30-08-2021 03:10:00,64.1,1.6
30-08-2021 03:20:00,16.7,1.77
30-08-2021 03:30:00,29,2.16
30-08-2021 03:40:00,25.6,1.67
30-08-2021 03:50:00,12,2.12
30-08-2021 04:00:00,30.6,2.47
30-08-2021 04:10:00,23.6,2.08
30-08-2021 04:20:00,24.1,3.33
30-08-2021 04:30:00,6.8,2.4
30-08-2021 04:40:00,27.8,2.14
30-08-2021 04:50:00,21.6,2.34
30-08-2021 05:00:00,23.5,2.3
30-08-2021 05:10:00,27.2,3.13
30-08-2021 05:20:00,30.1,2.83
30-08-2021 05:30:00,42.7,2.36
30-08-2021 05:40:00,24.1,2.94
30-08-2021 05:50:00,26.6,2.57
30-08-2021 06:00:00,22.1,2.03
30-08-2021 06:10:00,32.9,2.02
30-08-2021 06:20:00,25.1,1.82
30-08-2021 06:30:00,36.1,2.57
30-08-2021 06:40:00,32.1,3.32
30-08-2021 06:50:00,28.1,3.87
30-08-2021 07:00:00,29.7,3.33
30-08-2021 07:10:00,22.4,3.71
30-08-2021 07:20:00,25,3.98
30-08-2021 07:30:00,28.6,3.24
30-08-2021 07:40:00,37.2,3.69
30-08-2021 07:50:00,34.4,3.64
30-08-2021 08:00:00,33,3.45
30-08-2021 08:10:00,47.4,2.94
30-08-2021 08:20:00,48.3,3.99
30-08-2021 08:30:00,43.7,6.12
30-08-2021 08:40:00,42,5.74
30-08-2021 08:50:00,38.3,6.75
30-08-2021 09:00:00,39.6,7.66
30-08-2021 09:10:00,39,5.54
30-08-2021 09:20:00,42.3,5.69
30-08-2021 09:30:00,37.3,5.18
30-08-2021 09:40:00,42.3,6.02
30-08-2021 09:50:00,47.3,5.96
30-08-2021 10:00:00,37.1,6.23
30-08-2021 10:10:00,45.5,7.11
30-08-2021 10:20:00,42.4,7.42
30-08-2021 10:30:00,54.3,5.52
30-08-2021 10:40:00,42.1,4.95
30-08-2021 10:50:00,48.5,5.01
30-08-2021 11:00:00,46.5,5.63
30-08-2021 11:10:00,47,5.83
30-08-2021 11:20:00,40.8,5.01
30-08-2021 11:30:00,41.9,5.97
30-08-2021 11:40:00,44.5,5.87
30-08-2021 11:50:00,44,4.66
30-08-2021 12:00:00,42,5.3
30-08-2021 12:10:00,41.7,4.56
30-08-2021 12:20:00,47.8,4.96
30-08-2021 12:30:00,45.5,4.17
30-08-2021 12:40:00,50.4,3.37
30-08-2021 12:50:00,46.3,5.28
30-08-2021 13:00:00,43.7,5.09
30-08-2021 13:10:00,52.8,5.19
30-08-2021 13:20:00,42.1,4.82
30-08-2021 13:30:00,40.5,5.64
30-08-2021 13:40:00,45.1,4.93
30-08-2021 13:50:00,37.2,6.09
30-08-2021 14:00:00,45.2,4.86
30-08-2021 14:10:00,41.4,4.74
30-08-2021 14:20:00,37.3,5.79
30-08-2021 14:30:00,40.2,4.93
30-08-2021 14:40:00,31.8,4.01
30-08-2021 14:50:00,38,5.65
30-08-2021 15:00:00,39.5,4.38
30-08-2021 15:10:00,30.1,5.01
30-08-2021 15:20:00,39.1,5.29
30-08-2021 15:30:00,34.4,5.82
30-08-2021 15:40:00,21.3,4.46
30-08-2021 15:50:00,42.4,4.26
30-08-2021 16:00:00,38.3,3.74
30-08-2021 16:10:00,37,5.05
30-08-2021 16:20:00,40.6,4.79
30-08-2021 16:30:00,44.6,4.43
30-08-2021 16:40:00,96.3,2.69
30-08-2021 16:50:00,120.8,1.4
30-08-2021 17:00:00,114.5,1.79
30-08-2021 17:10:00,123.7,1.7
30-08-2021 17:20:00,81.6,1.13
30-08-2021 17:30:00,87,2
30-08-2021 17:40:00,74.9,2.63
30-08-2021 17:50:00,76.8,2
30-08-2021 18:00:00,73,2.26
30-08-2021 18:10:00,59.3,2.95
30-08-2021 18:20:00,69,2.17
30-08-2021 18:30:00,54.1,2.54
30-08-2021 18:40:00,62.2,3.19
30-08-2021 18:50:00,70.3,2.9
30-08-2021 19:00:00,66.7,2.3
30-08-2021 19:10:00,63.7,2.56
30-08-2021 19:20:00,60.9,2.11
30-08-2021 19:30:00,57.4,1.81
30-08-2021 19:40:00,61.2,2.14
30-08-2021 19:50:00,68.6,1.89
30-08-2021 20:00:00,54,2.14
30-08-2021 20:10:00,48.5,2.87
30-08-2021 20:20:00,39.6,2.96
30-08-2021 20:30:00,35.2,2.77
30-08-2021 20:40:00,31.4,2.42
30-08-2021 20:50:00,30.4,2.58
30-08-2021 21:00:00,42.4,2.04
30-08-2021 21:10:00,106.2,1.44
30-08-2021 21:20:00,39.7,2.6
30-08-2021 21:30:00,25.6,3.03
30-08-2021 21:40:00,26.1,3.01
30-08-2021 21:50:00,32.8,3.68
30-08-2021 22:00:00,33.2,3.32
30-08-2021 22:10:00,26,2.89
30-08-2021 22:20:00,31.1,3.38
30-08-2021 22:30:00,35.8,3.2
30-08-2021 22:40:00,30.1,3.43
30-08-2021 22:50:00,31.2,3.19
30-08-2021 23:00:00,35.9,1.92
30-08-2021 23:10:00,26.6,3.2
30-08-2021 23:20:00,29.1,2.93
30-08-2021 23:30:00,30,2.22
30-08-2021 23:40:00,34.6,4.46
30-08-2021 23:50:00,24.9,3.25
31-08-2021 00:00:00,44.6,2.3
31-08-2021 00:10:00,29.4,2.03
31-08-2021 00:20:00,30.9,2.43
31-08-2021 00:30:00,23,1.96
31-08-2021 00:40:00,26.8,1.82
31-08-2021 00:50:00,17,1.67
31-08-2021 01:00:00,4.8,1.65
31-08-2021 01:10:00,336.1,2.13
31-08-2021 01:20:00,352.2,1.76
31-08-2021 01:30:00,351.2,2.14
31-08-2021 01:40:00,347.5,2.31
31-08-2021 01:50:00,340.2,2.18
31-08-2021 02:00:00,357.9,1.76
31-08-2021 02:10:00,339.4,1.71
31-08-2021 02:20:00,338.7,2.23
31-08-2021 02:30:00,7.8,2.01
31-08-2021 02:40:00,346.9,1.73
31-08-2021 02:50:00,346.8,2.06
31-08-2021 03:00:00,346,2.41
31-08-2021 03:10:00,334.7,2.42
31-08-2021 03:20:00,345.5,2.68
31-08-2021 03:30:00,349.6,2.44
31-08-2021 03:40:00,353.4,2.33
31-08-2021 03:50:00,7.9,2.49
31-08-2021 04:00:00,335.8,2.62
31-08-2021 04:10:00,358.3,2.27
31-08-2021 04:20:00,344.9,2.24
31-08-2021 04:30:00,343.8,2.16
31-08-2021 04:40:00,340,1.8
31-08-2021 04:50:00,346.2,2.08
31-08-2021 05:00:00,3.8,1.97
31-08-2021 05:10:00,334.4,2.56
31-08-2021 05:20:00,349.9,2.42
31-08-2021 05:30:00,349.3,2.33
31-08-2021 05:40:00,359.3,1.83
31-08-2021 05:50:00,330.9,2.2
31-08-2021 06:00:00,25.7,2.15
31-08-2021 06:10:00,13.3,1.8
31-08-2021 06:20:00,16.4,1.77
31-08-2021 06:30:00,38.4,1.87
31-08-2021 06:40:00,23.5,1.97
31-08-2021 06:50:00,25.8,1.97
31-08-2021 07:00:00,29.5,1.98
31-08-2021 07:10:00,56,1.68
31-08-2021 07:20:00,47.1,1.86
31-08-2021 07:30:00,38.1,1.14
31-08-2021 07:40:00,41,1.62
31-08-2021 07:50:00,37.5,1.62
31-08-2021 08:00:00,54.3,1.71
31-08-2021 08:10:00,58.2,1.3
31-08-2021 08:20:00,62.2,1.49
31-08-2021 08:30:00,45.5,1.48
31-08-2021 08:40:00,60.8,1.47
31-08-2021 08:50:00,102.6,1.21
31-08-2021 09:00:00,67,1.65
31-08-2021 09:10:00,34.6,1.58
31-08-2021 09:20:00,22.1,1.86
31-08-2021 09:30:00,77.1,1.72
31-08-2021 09:40:00,82.2,1.72
31-08-2021 09:50:00,49.6,2.49
31-08-2021 10:00:00,41.7,2.2
31-08-2021 10:10:00,29.3,2.34
31-08-2021 10:20:00,21.4,2.42
31-08-2021 10:30:00,35.8,3.58
31-08-2021 10:40:00,46,2.93
31-08-2021 10:50:00,36.6,3.27
31-08-2021 11:00:00,50.8,2.2
31-08-2021 11:10:00,341.9,2.6
31-08-2021 11:20:00,37.9,4.19
31-08-2021 11:30:00,38.4,4.86
31-08-2021 11:40:00,50.5,4.44
31-08-2021 11:50:00,44.3,3.07
